Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1333	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetanaerobacterium	NA
ASV_1334	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Mogibacterium	NA
ASV_1335	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1336	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1337	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1338	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1339	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1340	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1341	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1342	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	NA
ASV_1343	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_1344	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_1345	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA
ASV_1346	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_1347	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1348	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1349	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
ASV_1350	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1351	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	psychrosaccharolyticus
ASV_1352	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1353	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1354	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1355	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1356	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1357	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1358	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1359	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	NA
ASV_1360	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	NA
ASV_1361	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	NA
ASV_1362	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	NA
ASV_1363	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1364	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1365	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	NA
ASV_1366	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1367	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1368	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1369	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerobacterium	NA
ASV_1370	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Dehalobacter	NA
ASV_1371	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_1372	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1373	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1374	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1375	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	NA
ASV_1376	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1377	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	NA
ASV_1378	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1379	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_1380	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1381	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1382	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1383	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1384	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1385	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1386	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	NA
ASV_1387	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1388	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ASV_1389	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	NA
ASV_1390	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1391	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides	NA
ASV_1392	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1393	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1394	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1395	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1396	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_1397	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	NA
ASV_1398	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1399	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1400	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1401	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1402	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1403	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1404	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1405	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1406	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1407	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1408	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1409	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1410	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA
ASV_1411	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1412	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1413	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1414	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Peptococcus	NA
ASV_1415	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1416	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	NA
ASV_1417	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aestuariispira	NA
ASV_1418	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1419	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	NA
ASV_1420	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1421	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1422	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_1423	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1424	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1425	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1426	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
ASV_1427	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Dehalobacter	NA
ASV_1428	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	NA
ASV_1429	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1430	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1431	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1432	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1433	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1434	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1435	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	NA
ASV_1436	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
ASV_1437	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1438	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA
ASV_1439	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1440	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Dehalobacter	NA
ASV_1441	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1442	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1443	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1444	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1445	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1446	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	NA
ASV_1447	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1448	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1449	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	NA
ASV_1450	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
ASV_1451	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1452	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Coprobacter	NA
ASV_1453	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1454	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1455	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
ASV_1456	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1457	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	NA
ASV_1458	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1459	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	NA
ASV_1460	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1461	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_1462	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax	NA
ASV_1463	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1464	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1465	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1466	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1467	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1468	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1469	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1470	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1471	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1472	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1473	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1474	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1475	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_1476	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	NA
ASV_1477	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	NA
ASV_1478	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1479	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1480	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1481	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1482	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA
ASV_1483	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1484	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
ASV_1485	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1486	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1487	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1488	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1489	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	NA
ASV_1490	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA
ASV_1491	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	NA
ASV_1492	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1493	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
ASV_1494	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1495	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1496	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1497	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_1498	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1499	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1500	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1501	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1502	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1503	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1504	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1505	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1506	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_1507	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
ASV_1508	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1509	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1510	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	NA
ASV_1511	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1512	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1513	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1514	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_1515	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1516	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1517	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	NA
ASV_1518	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1519	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1520	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1521	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1522	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1523	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1524	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1525	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1526	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1527	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_1528	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1529	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1530	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1531	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1532	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
ASV_1533	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1534	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1535	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax	NA
ASV_1536	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	NA
ASV_1537	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1538	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1539	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1540	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_1541	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1542	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	massilioanorexius
ASV_1543	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1544	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1545	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1546	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	NA
ASV_1547	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA
ASV_1548	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1549	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1550	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1551	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1552	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1553	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1554	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_1555	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1556	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	NA
ASV_1557	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA	NA
ASV_1558	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1559	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1560	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	NA
ASV_1561	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1562	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1563	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetanaerobacterium	NA
ASV_1564	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	NA
ASV_1565	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_1566	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1567	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1568	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1569	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1570	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1571	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA	NA
ASV_1572	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1573	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1574	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1575	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1576	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1577	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Coprobacter	NA
ASV_1578	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1579	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	NA
ASV_1580	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	NA
ASV_1581	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1582	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1583	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1584	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1585	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1586	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1587	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1588	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1589	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1590	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1591	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_1592	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	NA
ASV_1593	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1594	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1595	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_1596	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1597	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1598	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
ASV_1599	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1600	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1601	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1602	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_1603	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_1604	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_1605	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1606	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_1607	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_1608	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	NA
ASV_1609	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1610	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
