Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_2721	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2722	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Clostridium_leptum(AJ305238)
ASV_2723	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_2724	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_coprostanoligenes(HM037995)
ASV_2725	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_2726	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Clostridium_hathewayi(AJ311620)
ASV_2727	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2728	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_2729	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2730	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2731	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2732	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2733	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	NA
ASV_2734	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2735	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2736	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_2737	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ethanoligenens	Ethanoligenens_harbinense(AY295777)
ASV_2738	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_2739	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2740	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita	NA
ASV_2741	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2742	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2743	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2744	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2745	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2746	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2747	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2748	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_2749	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Clostridium_XVIII	NA
ASV_2750	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_2751	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_2752	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2753	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_2754	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2755	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2756	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2757	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_2758	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2759	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_2760	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2761	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Colidextribacter_massiliensis(NR_147375.1)
ASV_2762	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2763	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2764	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2765	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2766	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2767	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Oscillibacter_sp.(JF750939)
ASV_2768	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2769	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2770	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2771	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2772	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_2773	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_2774	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	NA
ASV_2775	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2776	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_2777	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2778	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2779	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_finegoldii(AY643083)
ASV_2780	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2781	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2782	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2783	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_2784	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2785	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	NA
ASV_2786	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2787	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Intestinimonas_butyriciproducens(KC311367)
ASV_2788	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	NA
ASV_2789	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2790	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2791	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2792	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
ASV_2793	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2794	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	NA	NA	NA
ASV_2795	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2796	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2797	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2798	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2799	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2800	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2801	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Clostridium_hylemonae(AB023973)
ASV_2802	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2803	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2804	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2805	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2806	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2807	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2808	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia_intestinalis(AJ312385)
ASV_2809	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2810	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2811	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2812	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2813	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_2814	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
ASV_2815	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2816	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2817	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2818	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2819	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2820	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
ASV_2821	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	Papillibacter_cinnamivorans(AF167711)
ASV_2822	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2823	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2824	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2825	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVb	Clostridium_lactatifermentans(AY033434)
ASV_2826	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	Anaerofustis_stercorihominis(AJ518871)
ASV_2827	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA
ASV_2828	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_2829	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Flintibacter_butyricus(NR_144611.1)
ASV_2830	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2831	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2832	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Butyricimonas	Gabonibacter_massiliensis(NR_146820.1)
ASV_2833	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2834	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2835	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_2836	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_2837	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2838	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2839	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2840	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2841	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2842	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2843	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2844	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2845	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	Unclassified	NA	NA	NA
ASV_2846	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor_capillosus(AY136666)
ASV_2847	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2848	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2849	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2850	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2851	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2852	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_2853	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecigallinarum(NR_145844.1)
ASV_2854	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2855	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Oscillibacter_sp.(JF750939)
ASV_2856	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_2857	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2858	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ASV_2859	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2860	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2861	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2862	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2863	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2864	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2865	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2866	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2867	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2868	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2869	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2870	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2871	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2872	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2873	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2874	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2875	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_obesi(NR_133025.1)
ASV_2876	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax	Anaerovorax_odorimutans(AJ251215)
ASV_2877	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Intestinimonas_butyriciproducens(KC311367)
ASV_2878	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2879	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2880	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2881	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2882	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2883	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2884	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2885	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2886	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2887	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_2888	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
ASV_2889	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_2890	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2891	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_2892	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2893	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2894	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_coprostanoligenes(HM037995)
ASV_2895	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_2896	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2897	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2898	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_2899	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2900	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_2901	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2902	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2903	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_champanellensis(AJ515913)
ASV_2904	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2905	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_2906	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2907	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_2908	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2909	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
ASV_2910	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	Papillibacter_cinnamivorans(AF167711)
ASV_2911	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2912	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2913	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2914	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2915	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2916	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2917	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	NA
ASV_2918	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2919	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_2920	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_champanellensis(AJ515913)
ASV_2921	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_2922	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2923	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_2924	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2925	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	Acetivibrio_cellulolyticus(L35516)
ASV_2926	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Clostridium_leptum(AJ305238)
ASV_2927	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2928	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella_clara(AB331896)
ASV_2929	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2930	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2931	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2932	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium_coprostanoligenes(HM037995)
ASV_2933	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_2934	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_2935	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2936	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2937	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Colidextribacter_massiliensis(NR_147375.1)
ASV_2938	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_2939	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2940	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2941	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2942	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2943	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2944	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2945	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_2946	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2947	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2948	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2949	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2950	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2951	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2952	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_2953	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2954	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Emergencia_timonensis(NR_144737.1)
ASV_2955	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2956	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2957	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2958	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2959	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Clostridium_viride(X81125)
ASV_2960	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_2961	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_2962	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2963	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_2964	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2965	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2966	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2967	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2968	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Flintibacter_butyricus(NR_144611.1)
ASV_2969	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2970	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ASV_2971	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_2972	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2973	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2974	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2975	Bacteria	NA	NA	NA	NA	NA	NA
ASV_2976	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_2977	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2978	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2979	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2980	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_2981	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ASV_2982	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2983	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2984	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	NA
ASV_2985	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_2986	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_2987	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	NA
ASV_2988	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_2989	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	NA
ASV_2990	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
